  0.0000000000000000  0.0000000000005351 -0.0000000000002837
  0.1000000000000000  0.0000000000005335 -0.0000000000002860
  0.2000000000000000  0.0000000000005289 -0.0000000000002921
  0.3000000000000000  0.0000000000005215 -0.0000000000003021
  0.4000000000000000  0.0000000000005114 -0.0000000000003156
  0.5000000000000000  0.0000000000004989 -0.0000000000003321
  0.6000000000000001  0.0000000000004843 -0.0000000000003508
  0.7000000000000001  0.0000000000004680 -0.0000000000003712
  0.8000000000000000  0.0000000000004505 -0.0000000000003924
  0.9000000000000000  0.0000000000004321 -0.0000000000004137
  1.0000000000000000  0.0000000000004134 -0.0000000000004343
  1.1000000000000001  0.0000000000003947 -0.0000000000004534
  1.2000000000000002  0.0000000000003765 -0.0000000000004705
  1.3000000000000000  0.0000000000003592 -0.0000000000004849
  1.4000000000000001  0.0000000000003431 -0.0000000000004962
  1.5000000000000000  0.0000000000003285 -0.0000000000005042
  1.6000000000000001  0.0000000000003157 -0.0000000000005088
  1.7000000000000002  0.0000000000003049 -0.0000000000005100
  1.8000000000000000  0.0000000000002962 -0.0000000000005080
  1.9000000000000001  0.0000000000002896 -0.0000000000005033
  2.0000000000000000  0.0000000000002851 -0.0000000000004964
  2.1000000000000001  0.0000000000002826 -0.0000000000004877
  2.2000000000000002  0.0000000000002821 -0.0000000000004782
  2.3000000000000003  0.0000000000002834 -0.0000000000004683
  2.4000000000000004  0.0000000000002862 -0.0000000000004589
  2.5000000000000000  0.0000000000002904 -0.0000000000004505
  2.6000000000000001  0.0000000000002956 -0.0000000000004439
  2.7000000000000002  0.0000000000003015 -0.0000000000004393
  2.8000000000000003  0.0000000000003080 -0.0000000000004371
  2.9000000000000004  0.0000000000003146 -0.0000000000004375
  3.0000000000000000  0.0000000000003212 -0.0000000000004404
  3.1000000000000001  0.0000000000003275 -0.0000000000004457
  3.2000000000000002  0.0000000000003332 -0.0000000000004529
  3.3000000000000003  0.0000000000003383 -0.0000000000004616
  3.4000000000000004  0.0000000000003425 -0.0000000000004711
  3.5000000000000000  0.0000000000003458 -0.0000000000004809
  3.6000000000000001  0.0000000000003482 -0.0000000000004903
  3.7000000000000002  0.0000000000003496 -0.0000000000004986
  3.8000000000000003  0.0000000000003502 -0.0000000000005052
  3.9000000000000004  0.0000000000003502 -0.0000000000005096
  4.0000000000000000  0.0000000000003496 -0.0000000000005116
  4.1000000000000005  0.0000000000003486 -0.0000000000005109
  4.2000000000000002  0.0000000000003476 -0.0000000000005076
  4.2999999999999998  0.0000000000003467 -0.0000000000005017
  4.4000000000000004  0.0000000000003461 -0.0000000000004938
  4.5000000000000000  0.0000000000003461 -0.0000000000004841
  4.6000000000000005  0.0000000000003469 -0.0000000000004732
  4.7000000000000002  0.0000000000003485 -0.0000000000004618
  4.8000000000000007  0.0000000000003510 -0.0000000000004505
  4.9000000000000004  0.0000000000003544 -0.0000000000004399
