 11.7000000000000011  0.0000076636745805 -0.0001031768184200
 11.8000000000000007  0.0000071452496403 -0.0000926107410722
 11.9000000000000004  0.0000067207439148 -0.0000832016109843
 12.0000000000000000  0.0000063715643542 -0.0000748115603772
 12.1000000000000014  0.0000060804311800 -0.0000673161919090
 12.2000000000000011  0.0000058315189102 -0.0000606038845937
 12.3000000000000007  0.0000056106792896 -0.0000545753373323
 12.4000000000000004  0.0000054056738094 -0.0000491431740327
 12.5000000000000000  0.0000052063620927 -0.0000442314863187
 12.6000000000000014  0.0000050048110810 -0.0000397752394073
 12.7000000000000011  0.0000047953073011 -0.0000357195103738
 12.8000000000000007  0.0000045742694116 -0.0000320185633896
 12.9000000000000004  0.0000043400700130 -0.0000286347924188
 13.0000000000000000  0.0000040927840133 -0.0000255375781924
 13.1000000000000014  0.0000038338857047 -0.0000227021137647
 13.2000000000000011  0.0000035659184472 -0.0000201082529825
 13.3000000000000007  0.0000032921599916 -0.0000177394304733
 13.4000000000000004  0.0000030163036679 -0.0000155816921550
 13.5000000000000000  0.0000027421715793 -0.0000136228635709
 13.6000000000000014  0.0000024734712276 -0.0000118518711229
 13.7000000000000011  0.0000022136022071 -0.0000102582197721
 13.8000000000000007  0.0000019655151691 -0.0000088316208969
 13.9000000000000004  0.0000017316214935 -0.0000075617562773
 14.0000000000000000  0.0000015137491713 -0.0000064381588422
 14.1000000000000014  0.0000013131383719 -0.0000054501878225
 14.2000000000000011  0.0000011304690099 -0.0000045870750590
 14.3000000000000007  0.0000009659122322 -0.0000038380200514
 14.4000000000000004  0.0000008191979921 -0.0000031923134786
 14.5000000000000000  0.0000006896915882 -0.0000026394719167
 14.6000000000000014  0.0000005764730728 -0.0000021693699396
 14.7000000000000011  0.0000004784146271 -0.0000017723593417
 14.8000000000000007  0.0000003942522314 -0.0000014393686092
 14.9000000000000004  0.0000003226491410 -0.0000011619787822
 15.0000000000000000  0.0000002622497278 -0.0000009324743836
 15.1000000000000014  0.0000002117231402 -0.0000007438700757
 15.2000000000000011  0.0000001697969361 -0.0000005899151542
 15.3000000000000007  0.0000001352813621 -0.0000004650789292
 15.4000000000000004  0.0000001070852983 -0.0000003645205530
 15.5000000000000000  0.0000000842250870 -0.0000002840469963
 15.6000000000000014  0.0000000658275340 -0.0000002200627543
 15.7000000000000011  0.0000000511283498 -0.0000001695145426
 15.8000000000000007  0.0000000394672106 -0.0000001298338041
 15.9000000000000004  0.0000000302804836 -0.0000000988793525
 16.0000000000000000  0.0000000230925039 -0.0000000748819660
 16.1000000000000014  0.0000000175061294 -0.0000000563922617
 16.1999999999999993  0.0000000131931387 -0.0000000422327433
 16.3000000000000007  0.0000000098848934 -0.0000000314545422
 16.4000000000000021  0.0000000073635585 -0.0000000232990605
 16.5000000000000000  0.0000000054540667 -0.0000000171644905
 16.6000000000000014  0.0000000040169302 -0.0000000125770041
 16.6999999999999993  0.0000000029419317 -0.0000000091662846
 16.8000000000000007  0.0000000021426826 -0.0000000066450025
 16.9000000000000021  0.0000000015520001 -0.0000000047917946
 17.0000000000000000  0.0000000011180346 -0.0000000034373024
 17.1000000000000014  0.0000000008010665 -0.0000000024528374
 17.1999999999999993  0.0000000005708884 -0.0000000017412693
 17.3000000000000007  0.0000000004046896 -0.0000000012297694
 17.4000000000000021  0.0000000002853642 -0.0000000008640840
 17.5000000000000000  0.0000000002001708 -0.0000000006040552
 17.6000000000000014  0.0000000001396829 -0.0000000004201449
 17.6999999999999993  0.0000000000969713 -0.0000000002907612
 17.8000000000000007  0.0000000000669757 -0.0000000002002174
 17.9000000000000021  0.0000000000460235 -0.0000000001371852
 18.0000000000000000  0.0000000000314664 -0.0000000000935331
 18.1000000000000014  0.0000000000214058 -0.0000000000634582
 18.1999999999999993  0.0000000000144894 -0.0000000000428437
 18.3000000000000007  0.0000000000097592 -0.0000000000287855
 18.4000000000000021  0.0000000000065409 -0.0000000000192468
 18.5000000000000000  0.0000000000043625 -0.0000000000128072
 18.6000000000000014  0.0000000000028954 -0.0000000000084814
 18.6999999999999993  0.0000000000019124 -0.0000000000055900
 18.8000000000000007  0.0000000000012571 -0.0000000000036669
 18.9000000000000021  0.0000000000008224 -0.0000000000023941
 19.0000000000000000  0.0000000000005354 -0.0000000000015557
 19.1000000000000014  0.0000000000003470 -0.0000000000010062
 19.2000000000000028  0.0000000000002238 -0.0000000000006478
 19.3000000000000007  0.0000000000001437 -0.0000000000004151
 19.4000000000000021  0.0000000000000918 -0.0000000000002648
 19.5000000000000000  0.0000000000000584 -0.0000000000001681
 19.6000000000000014  0.0000000000000370 -0.0000000000001063
 19.7000000000000028  0.0000000000000233 -0.0000000000000669
 19.8000000000000007  0.0000000000000146 -0.0000000000000419
 19.9000000000000021  0.0000000000000091 -0.0000000000000261
 20.0000000000000000  0.0000000000000057 -0.0000000000000162
 20.1000000000000014  0.0000000000000035 -0.0000000000000100
